Book Name,Price,Rating,Stock,Product Link,Page
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,28
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,28
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,28
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,28
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,28
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,28
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,28
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,28
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,28
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,28
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,28
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,28
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,28
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,28
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,28
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,28
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,28
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,28
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,29
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,29
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,29
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,29
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,29
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,29
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,29
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,29
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,29
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,29
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,29
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,29
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,29
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,29
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,29
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,29
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,29
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,29
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,29
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,29
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,30
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,30
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,30
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,30
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,30
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,30
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,30
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,30
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,30
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,30
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,30
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,30
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,30
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,30
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,30
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,30
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,30
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,30
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,30
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,30
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,31
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,31
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,31
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,31
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,31
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,31
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,31
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,31
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,31
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,31
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,31
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,31
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,31
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,31
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,31
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,31
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,31
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,31
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,31
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,31
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,32
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,32
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,32
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,32
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,32
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,32
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,32
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,32
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,32
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,32
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,32
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,32
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,32
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,32
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,32
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,32
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,32
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,32
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,32
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,32
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,33
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,33
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,33
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,33
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,33
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,33
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,33
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,33
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,33
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,33
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,33
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,33
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,33
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,33
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,33
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,33
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,33
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,33
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,33
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,33
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,34
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,34
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,34
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,34
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,34
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,34
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,34
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,34
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,34
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,34
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,34
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,34
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,34
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,34
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,34
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,34
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,34
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,34
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,34
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,34
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,35
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,35
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,35
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,35
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,35
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,35
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,35
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,35
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,35
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,35
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,35
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,35
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,35
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,35
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,35
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,35
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,35
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,35
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,35
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,35
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,36
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,36
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,36
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,36
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,36
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,36
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,36
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,36
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,36
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,36
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,36
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,36
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,36
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,36
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,36
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,36
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,36
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,36
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,36
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,36
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,37
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,37
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,37
